time,probabilityLeft,trial_after_switch,transition_from,contrast,Feedback_type,Stim_side,diameter,baseline_subtracted,trial
-1.0,0.2,0,0.5,-0.25,1.0,-1,27.7995490465269,0.06460231223789492,90.0
-1.0,0.2,0,0.8,0.125,-1.0,1,22.74814674137602,1.1353681272035487,330.0
-1.0,0.2,0,0.8,0.25,1.0,1,41.20032730503994,5.114585768282468,256.0
-1.0,0.2,0,0.8,1.0,1.0,1,54.30313105826292,15.537564328555906,371.75
-1.0,0.2,1,0.5,0.0625,-1.0,1,31.030061172068866,-20.18996157285766,91.0
-1.0,0.2,1,0.8,-0.0,-1.0,1,62.27761238085969,8.77842786541865,331.0
-1.0,0.2,1,0.8,0.0625,-1.0,1,31.828412932504328,19.90089398654654,438.0
-1.0,0.2,1,0.8,0.125,1.0,1,23.46045877026873,1.9603623216095443,211.0
-1.0,0.2,1,0.8,0.25,1.0,1,60.78558238039621,21.769332570128753,322.6
-1.0,0.2,2,0.5,-0.0,-1.0,1,64.36083716010039,5.612327978344943,92.0
-1.0,0.2,2,0.8,-1.0,1.0,-1,36.77522631199208,-24.332339254258365,520.0
-1.0,0.2,2,0.8,-0.125,-1.0,-1,51.611805050412855,4.9268006816204775,448.0
-1.0,0.2,2,0.8,0.0625,-1.0,1,29.676930201308267,4.988171145234041,212.0
-1.0,0.2,2,0.8,0.0625,1.0,1,36.977008261046436,2.8776168964339153,263.0
-1.0,0.2,2,0.8,0.125,1.0,1,79.42610258830896,37.60678854241689,124.0
-1.0,0.2,2,0.8,0.25,1.0,1,42.75029749310442,6.196037733035297,332.0
-1.0,0.2,2,0.8,1.0,1.0,1,39.900008266000384,6.331463641623031,439.0
-1.0,0.2,3,0.5,1.0,1.0,1,43.7230193757953,-1.5043844842690675,93.0
-1.0,0.2,3,0.8,-1.0,-1.0,-1,90.28097882280491,5.862068802021469,449.0
-1.0,0.2,3,0.8,-0.0,1.0,1,37.29366278926706,-7.189623794160774,168.5
-1.0,0.2,3,0.8,0.0625,1.0,1,80.42048111562936,28.37740665930056,333.0
-1.0,0.2,3,0.8,0.125,1.0,1,35.71327665621595,13.518405229851437,350.0
-1.0,0.2,3,0.8,1.0,1.0,1,,,440.0
-1.0,0.2,4,0.5,1.0,1.0,1,47.42524524049651,-6.93307480836593,94.0
-1.0,0.2,4,0.8,-0.125,-1.0,-1,53.62912189310128,-0.12890213867900613,221.5
-1.0,0.2,4,0.8,0.0625,1.0,1,10.402025172768528,3.022304116339587,214.0
-1.0,0.2,4,0.8,0.125,1.0,1,36.122028282045484,0.16059257391552162,359.5
-1.0,0.2,4,0.8,0.25,1.0,1,55.80502231242339,-3.410585316832652,522.0
-1.0,0.2,5,0.5,0.0625,1.0,1,82.57196675186313,-20.591716680319706,95.0
-1.0,0.2,5,0.8,-0.25,1.0,-1,29.522397527812807,5.946055456286025,523.0
-1.0,0.2,5,0.8,-0.0,1.0,1,26.092141221089367,-1.9060808462809469,318.0
-1.0,0.2,5,0.8,0.0625,-1.0,1,17.10823076758733,-3.892634582005236,127.0
-1.0,0.2,5,0.8,0.0625,1.0,1,,,451.0
-1.0,0.2,5,0.8,0.125,1.0,1,10.400330149361242,3.386676948316529,215.0
-1.0,0.2,5,0.8,0.25,1.0,1,22.305819963994022,-1.8208440852949268,274.5
-1.0,0.2,5,0.8,1.0,1.0,1,54.067792713852064,0.29868060325822654,442.0
-1.0,0.2,6,0.5,0.125,1.0,1,89.11178714920962,6.862907798543731,96.0
-1.0,0.2,6,0.8,0.0625,-1.0,1,79.52691282609175,5.271790274955691,524.0
-1.0,0.2,6,0.8,0.125,1.0,1,58.39324544526383,1.2130257676205698,298.25
-1.0,0.2,6,0.8,0.25,1.0,1,11.440217849813235,-17.244843260783995,128.0
-1.0,0.2,6,0.8,1.0,1.0,1,63.22535442261584,44.449939474294275,336.0
-1.0,0.2,7,0.5,1.0,1.0,1,61.7135497626698,12.226868206468438,97.0
-1.0,0.2,7,0.8,-0.25,1.0,-1,36.18670949539475,-48.10877507367948,444.0
-1.0,0.2,7,0.8,0.0625,-1.0,1,47.507848739451305,23.888351235430406,320.0
-1.0,0.2,7,0.8,0.0625,1.0,1,28.56642880344764,-4.121075852000805,172.5
-1.0,0.2,7,0.8,0.25,-1.0,1,34.02468704947565,-2.4163916008639674,525.0
-1.0,0.2,7,0.8,0.25,1.0,1,42.344476849326256,11.260034102472087,217.0
-1.0,0.2,7,0.8,1.0,1.0,1,10.835891653391451,0.029424988751129533,337.0
-1.0,0.2,8,0.5,1.0,1.0,1,66.60613714088197,21.632684670467533,98.0
