time,probabilityLeft,trial_after_switch,transition_from,contrast,Feedback_type,Stim_side,diameter,baseline_subtracted,trial
-1.0,0.2,12,0.8,0.125,1.0,1,44.93544477048578,1.4493774516296547,382.0
-1.0,0.2,12,0.8,0.25,1.0,1,26.30365926963423,9.438088122795143,639.0
-1.0,0.2,12,0.8,1.0,-1.0,1,36.26244342971583,-0.14161117104993082,429.0
-1.0,0.2,12,0.8,1.0,1.0,1,32.337317502742465,8.873965746125533,220.5
-1.0,0.2,13,0.5,0.125,-1.0,1,53.05633764634857,3.4152313016744813,103.0
-1.0,0.2,13,0.5,1.0,1.0,1,70.47609730901353,-20.241304485609973,103.0
-1.0,0.2,13,0.8,-0.25,1.0,-1,26.40771452199806,-5.652142073105409,450.0
-1.0,0.2,13,0.8,-0.125,1.0,-1,22.424246549758514,2.8101491436235726,273.0
-1.0,0.2,13,0.8,-0.0,-1.0,1,12.653194510708666,8.912215577304758,643.0
-1.0,0.2,13,0.8,-0.0,1.0,1,38.590458927506205,2.679056189585104,660.5
-1.0,0.2,13,0.8,0.0625,1.0,1,42.85516297162255,8.346393864894452,343.0
-1.0,0.2,13,0.8,0.125,-1.0,1,60.73121211161994,0.4291874537737357,430.0
-1.0,0.2,13,0.8,0.125,1.0,1,36.00092144937056,11.345683309602464,250.66666666666666
-1.0,0.2,13,0.8,1.0,-1.0,1,13.012154029604078,6.452221122484666,531.0
-1.0,0.2,13,0.8,1.0,1.0,1,29.762462581668462,6.361437812760178,297.0
-1.0,0.2,14,0.5,-0.0,-1.0,1,28.63479862988418,-8.090011782297758,104.0
-1.0,0.2,14,0.5,0.0625,1.0,1,70.0996739268497,16.952772454062078,104.0
-1.0,0.2,14,0.8,-1.0,1.0,-1,-0.9279080781726592,-4.133989598680696,431.0
-1.0,0.2,14,0.8,-0.25,-1.0,-1,13.491885656666717,6.985981922649296,327.0
-1.0,0.2,14,0.8,-0.0,1.0,1,16.138518439363352,-4.070081777766666,384.0
-1.0,0.2,14,0.8,0.0625,1.0,1,29.77300114607095,10.522135946639274,474.6666666666667
-1.0,0.2,14,0.8,0.125,1.0,1,17.8985874722591,-7.3946711021948275,573.0
-1.0,0.2,14,0.8,0.25,1.0,1,39.545824445532276,-3.889167621530879,264.5
-1.0,0.2,14,0.8,1.0,1.0,1,19.875688890076194,5.346327950741532,402.0
-1.0,0.2,15,0.5,0.25,1.0,1,30.207940930401243,-8.271242776516857,105.0
-1.0,0.2,15,0.5,1.0,1.0,1,75.5522457901516,36.5428993388805,105.0
-1.0,0.2,15,0.8,-0.25,1.0,-1,54.55946065739501,9.572261164201166,486.5
-1.0,0.2,15,0.8,-0.125,1.0,-1,54.158312597471834,1.208674274978506,224.0
-1.0,0.2,15,0.8,-0.0625,-1.0,-1,24.363579636615288,2.0261021934503205,338.0
-1.0,0.2,15,0.8,-0.0625,1.0,-1,45.947941822383264,11.250112350859986,452.0
-1.0,0.2,15,0.8,-0.0,1.0,1,37.85049975632559,10.39341736456951,352.0
-1.0,0.2,15,0.8,0.0625,-1.0,1,77.31987893514916,20.575125041767535,432.0
-1.0,0.2,15,0.8,0.25,1.0,1,42.5437489655222,15.24014292610857,589.0
-1.0,0.2,15,0.8,1.0,1.0,1,64.14764857918925,27.96521317177509,309.0
-1.0,0.2,16,0.5,-0.0625,-1.0,-1,72.58687905599724,28.032266535877014,106.0
-1.0,0.2,16,0.5,-0.0625,1.0,-1,61.443361577921976,22.311619213713037,106.0
-1.0,0.2,16,0.8,-1.0,1.0,-1,37.42082700885344,7.061392660839452,310.0
-1.0,0.2,16,0.8,-0.25,-1.0,-1,12.931705510337764,-10.9679137010747,138.0
-1.0,0.2,16,0.8,-0.25,1.0,-1,25.005161727895903,5.640305256505478,646.0
-1.0,0.2,16,0.8,0.0625,-1.0,1,34.56842957661743,-0.2636012602208666,433.0
-1.0,0.2,16,0.8,0.0625,1.0,1,32.133290496636256,-0.4457427053182945,398.0
-1.0,0.2,16,0.8,0.125,1.0,1,40.0949448736193,0.8872437909237414,368.3333333333333
-1.0,0.2,16,0.8,0.25,1.0,1,25.71439893725101,5.513499732038106,487.5
-1.0,0.2,16,0.8,1.0,1.0,1,24.769695446451603,13.782363411117458,453.0
-1.0,0.2,17,0.5,-0.0625,1.0,-1,20.432787494066176,-17.908109954441812,107.0
-1.0,0.2,17,0.5,1.0,-1.0,1,68.97044956410718,-5.429795509499485,107.0
-1.0,0.2,17,0.8,-1.0,1.0,-1,62.61097316271617,-1.0874943121135274,224.0
-1.0,0.2,17,0.8,-0.25,-1.0,-1,12.29208556234542,3.276090259111296,535.0
-1.0,0.2,17,0.8,-0.25,1.0,-1,,,434.0
-1.0,0.2,17,0.8,-0.125,1.0,-1,37.671986917691285,18.603702350380125,330.0
-1.0,0.2,17,0.8,-0.0,1.0,1,34.32416633703658,12.626308959467643,442.3333333333333
-1.0,0.2,17,0.8,0.0625,1.0,1,36.054437388682786,14.801774611716397,576.0
-1.0,0.2,17,0.8,0.125,1.0,1,52.03789793022656,8.652033106823566,226.0
-1.0,0.2,17,0.8,0.25,1.0,1,18.98849475860186,9.152155227838763,304.3333333333333
-1.0,0.2,17,0.8,1.0,1.0,1,22.35073060192734,6.923484561859562,550.5
-1.0,0.2,18,0.5,0.0625,-1.0,1,52.31685554205406,-16.137639159121207,108.0
-1.0,0.2,18,0.5,0.125,1.0,1,54.69227226693613,-31.394154547982538,108.0
-1.0,0.2,18,0.8,-1.0,1.0,-1,12.235854543998116,-2.505513416765467,536.0
-1.0,0.2,18,0.8,-0.25,1.0,-1,35.94692973873574,-10.095191230616486,464.0
-1.0,0.2,18,0.8,-0.125,1.0,-1,29.431508775540127,8.375852138107241,348.0
-1.0,0.2,18,0.8,-0.0625,-1.0,-1,18.378063639191826,13.55425950701607,321.5
-1.0,0.2,18,0.8,-0.0,1.0,1,,,577.0
-1.0,0.2,18,0.8,0.0625,1.0,1,57.27107468003591,35.218950408620024,455.0
-1.0,0.2,18,0.8,0.125,-1.0,1,,,435.0
-1.0,0.2,18,0.8,0.125,1.0,1,23.27494495041747,-0.913643801700899,337.25
-1.0,0.2,18,0.8,0.25,1.0,1,67.33083965648474,16.07800916474106,225.0
-1.0,0.2,18,0.8,1.0,1.0,1,5.005082640803275,3.797943495106514,648.0
-1.0,0.2,19,0.5,-1.0,1.0,-1,68.78285902376935,-7.1777533333726495,109.0
-1.0,0.2,19,0.5,0.0625,1.0,1,79.2363114252147,8.524343092188161,109.0
-1.0,0.2,19,0.8,-1.0,1.0,-1,25.934249222539343,7.69813192167428,359.5
-1.0,0.2,19,0.8,-0.0625,1.0,-1,58.70008787658422,4.99322785513143,349.0
-1.0,0.2,19,0.8,-0.0,-1.0,-1,8.375535664568156,7.328369707387416,537.0
-1.0,0.2,19,0.8,0.0625,1.0,1,9.556642053418958,3.2274794686265307,578.6666666666666
-1.0,0.2,19,0.8,0.125,1.0,1,39.79105497036896,-4.867975276082575,228.0
-1.0,0.2,19,0.8,0.25,1.0,1,47.77085737944808,15.752317795824235,382.3333333333333
-1.0,0.2,19,0.8,1.0,1.0,1,8.109091908090447,-6.781734696886039,271.0
-1.0,0.2,20,0.5,0.25,1.0,1,49.804566081233695,-4.188191684507274,110.0
-1.0,0.2,20,0.5,1.0,1.0,1,62.771362311525884,15.25545692249289,110.0
-1.0,0.2,20,0.8,-1.0,1.0,-1,42.563482252900386,21.536999268201736,229.0
-1.0,0.2,20,0.8,-0.25,1.0,-1,59.9976830039172,13.499652201298517,756.0
-1.0,0.2,20,0.8,-0.125,-1.0,-1,40.95652278642618,0.28465780690962106,333.0
-1.0,0.2,20,0.8,0.0625,1.0,1,44.73047805585954,12.881660166246371,373.3333333333333
-1.0,0.2,20,0.8,0.125,1.0,1,51.25528231511157,8.429967604954612,408.0
-1.0,0.2,20,0.8,0.25,1.0,1,23.384979536005158,-3.6485009572974145,443.3333333333333
-1.0,0.2,20,0.8,1.0,1.0,1,26.603461339996493,0.9358085859419116,343.5
-1.0,0.2,21,0.5,0.125,-1.0,1,57.71821993074559,21.98394060050338,111.0
-1.0,0.2,21,0.8,-0.0,1.0,1,17.472201501446044,-1.4970435296872608,334.0
-1.0,0.2,21,0.8,0.0625,1.0,1,34.35066902817283,4.42423021774878,337.6666666666667
-1.0,0.2,21,0.8,0.125,1.0,1,19.042563898722477,-3.879315082416065,463.0
-1.0,0.2,21,0.8,0.25,1.0,1,39.31197035755437,9.669171188872625,200.33333333333334
-1.0,0.2,21,0.8,1.0,1.0,1,25.16489757071196,9.443127708925669,648.0
-1.0,0.2,22,0.5,0.0625,1.0,1,27.198233099043115,1.8986685191544268,112.0
-1.0,0.2,22,0.5,1.0,1.0,1,26.650471729813116,-3.5530012228565617,112.0
-1.0,0.2,22,0.8,-0.125,-1.0,-1,37.203231405926175,1.6484052841744088,229.0
-1.0,0.2,22,0.8,-0.125,1.0,-1,19.468046816658855,4.714651138559093,540.0
-1.0,0.2,22,0.8,-0.0625,-1.0,-1,,,232.0
-1.0,0.2,22,0.8,-0.0,1.0,1,39.53222300208539,0.8806758331844229,397.0
-1.0,0.2,22,0.8,0.0625,-1.0,1,13.048577811060692,6.751302692786475,758.0
-1.0,0.2,22,0.8,0.0625,1.0,1,31.17873208225224,15.711960088452956,468.0
-1.0,0.2,22,0.8,0.25,1.0,1,57.70559372445969,10.443292763391007,231.0
-1.0,0.2,22,0.8,1.0,1.0,1,38.99011671029704,10.951956929415164,348.25
-1.0,0.2,23,0.5,0.25,-1.0,1,52.62913230864342,2.8612036134055288,113.0
-1.0,0.2,23,0.5,0.25,1.0,1,27.471889897004367,-0.9372706954334973,113.0
-1.0,0.2,23,0.8,-1.0,1.0,-1,65.78887778717925,-0.03028859127041983,317.0
-1.0,0.2,23,0.8,-0.125,-1.0,-1,16.891590824575893,-16.496188504959015,145.0
-1.0,0.2,23,0.8,-0.125,1.0,-1,13.658500424822314,-1.6119320494217781,759.0
-1.0,0.2,23,0.8,-0.0,-1.0,-1,18.201170616029792,12.525997278906257,541.0
-1.0,0.2,23,0.8,-0.0,1.0,1,13.618095068841741,1.8552018534937122,336.0
-1.0,0.2,23,0.8,0.125,1.0,1,32.66858213018721,7.77076757130264,321.75
-1.0,0.2,23,0.8,0.25,1.0,1,44.41036000510428,20.224504342826776,460.0
-1.0,0.2,23,0.8,1.0,1.0,1,32.22986361838393,-2.6655365823815016,406.0
-1.0,0.2,24,0.5,0.0625,1.0,1,38.776775554135114,-12.430203461673685,114.0
-1.0,0.2,24,0.5,0.25,1.0,1,59.79673507756744,29.705892869783934,114.0
-1.0,0.2,24,0.8,-1.0,1.0,-1,54.213145390864454,11.553459666922834,231.0
-1.0,0.2,24,0.8,-0.25,-1.0,-1,8.00145536817696,8.63358348439573,337.0
-1.0,0.2,24,0.8,-0.0,-1.0,1,49.66953006240057,24.957041827924847,354.0
-1.0,0.2,24,0.8,-0.0,1.0,1,29.354152642067653,-9.536110246141966,234.0
-1.0,0.2,24,0.8,0.0625,1.0,1,6.457057369684312,0.3596742798088002,760.0
-1.0,0.2,24,0.8,0.125,1.0,1,37.087089852164034,-1.528262298023904,335.3333333333333
-1.0,0.2,24,0.8,0.25,1.0,1,37.97125337978436,10.808996116568224,347.0
-1.0,0.2,24,0.8,1.0,1.0,1,46.82511907180053,5.934121922891499,526.5
-1.0,0.2,25,0.5,-0.25,1.0,-1,65.34657694366068,17.78077123489217,115.0
-1.0,0.2,25,0.5,-0.0,1.0,1,48.377625840342894,10.111462522739352,115.0
-1.0,0.2,25,0.8,-0.125,1.0,-1,5.754173995695799,-5.126349714055769,147.0
-1.0,0.2,25,0.8,-0.0625,-1.0,-1,8.521086026983072,1.0936912736012339,761.0
-1.0,0.2,25,0.8,0.0625,1.0,1,42.23468751229289,14.19939015228237,507.0
-1.0,0.2,25,0.8,0.125,1.0,1,47.212430139124564,19.951949989505266,328.5
-1.0,0.2,25,0.8,0.25,1.0,1,21.756567551042657,1.8163829328014547,469.5
-1.0,0.2,25,0.8,1.0,1.0,1,42.96570819585511,20.82862475007096,309.6666666666667
-1.0,0.2,26,0.5,0.25,1.0,1,46.32517046880953,17.944018002409408,116.0
-1.0,0.2,26,0.5,1.0,1.0,1,13.134413974459715,-14.452034256830704,116.0
-1.0,0.2,26,0.8,-1.0,1.0,-1,28.892288996852884,-2.852636077697733,499.0
-1.0,0.2,26,0.8,-0.0,-1.0,-1,28.564525890015553,5.163523318993079,585.0
-1.0,0.2,26,0.8,0.0625,1.0,1,32.33528225759828,-1.548412228253973,396.0
-1.0,0.2,26,0.8,0.125,1.0,1,59.10181466634694,28.092890631360543,233.0
-1.0,0.2,26,0.8,0.25,1.0,1,40.5043606566162,8.896651942412216,373.5
-1.0,0.2,26,0.8,1.0,1.0,1,41.37647585785494,17.138414842064105,356.0
-1.0,0.2,27,0.5,0.25,1.0,1,44.229334719133206,1.326980423092385,117.0
-1.0,0.2,27,0.8,-0.0,1.0,1,39.19090670362027,6.645603698170602,453.5
-1.0,0.2,27,0.8,0.0625,1.0,1,18.827353964836195,11.173558393407077,340.0
-1.0,0.2,27,0.8,0.125,-1.0,1,58.88176401929593,9.712508409979037,237.0
-1.0,0.2,27,0.8,0.125,1.0,1,44.928559995132964,17.243856104834304,309.3333333333333
-1.0,0.2,27,0.8,0.25,1.0,1,65.86185451861255,5.148270906764388,560.0
-1.0,0.2,27,0.8,1.0,1.0,1,50.91169987541127,18.622051257325012,464.0
-1.0,0.2,28,0.5,0.0625,1.0,1,43.64806036309094,9.488671537722414,118.0
-1.0,0.2,28,0.8,-1.0,1.0,-1,53.6248956304026,19.65094729951273,322.0
-1.0,0.2,28,0.8,-0.0625,1.0,-1,29.543703165864066,-9.269123180725025,238.0
-1.0,0.2,28,0.8,-0.0,1.0,1,25.444649486602415,-1.7531752539108894,341.0
-1.0,0.2,28,0.8,0.125,1.0,1,36.85376137042963,7.009037713445631,475.75
-1.0,0.2,28,0.8,1.0,1.0,1,38.50711950605396,4.850787670904778,400.6666666666667
-1.0,0.2,29,0.5,0.0625,1.0,1,72.96456053028405,5.775399814541686,119.0
-1.0,0.2,29,0.5,0.125,1.0,1,44.17414308026382,3.3014039961280446,119.0
-1.0,0.2,29,0.8,-0.25,1.0,-1,53.03214291349873,-0.9277506802036228,359.0
-1.0,0.2,29,0.8,-0.0625,1.0,-1,59.40104216774992,19.72810104200459,466.0
-1.0,0.2,29,0.8,-0.0,1.0,1,-0.34592766699888955,-34.59492019423667,342.0
-1.0,0.2,29,0.8,0.0625,1.0,1,57.82934295069383,10.440580211047576,279.5
-1.0,0.2,29,0.8,0.125,1.0,1,43.90319895836018,13.148532376780498,765.0
-1.0,0.2,29,0.8,0.25,1.0,1,27.572504218270556,12.993611302371606,547.0
-1.0,0.2,29,0.8,1.0,1.0,1,33.224882767804246,10.190856124214623,326.0
-1.0,0.2,30,0.5,-0.125,1.0,-1,67.42093202170648,3.1467214480286145,120.0
-1.0,0.2,30,0.5,-0.0,-1.0,-1,56.95112510420399,19.761707765218738,120.0
-1.0,0.2,30,0.8,-0.125,1.0,-1,40.029395142641,16.78338203145682,280.5
-1.0,0.2,30,0.8,-0.0625,-1.0,-1,32.843586581029236,20.347673176157105,360.0
-1.0,0.2,30,0.8,-0.0,1.0,1,43.55500154892026,20.113610428667158,548.0
-1.0,0.2,30,0.8,0.0625,1.0,1,15.795780735885028,5.304065624864801,589.0
-1.0,0.2,30,0.8,0.125,1.0,1,23.140521773578723,-11.14852796739313,196.0
-1.0,0.2,30,0.8,0.25,1.0,1,7.630529032531115,-12.670437712165501,766.0
-1.0,0.2,30,0.8,1.0,1.0,1,-7.398404866769797,-27.41892474906976,343.0
-1.0,0.2,31,0.5,-0.125,1.0,-1,68.88143100521097,6.045056563681285,121.0
-1.0,0.2,31,0.5,-0.0,1.0,1,20.55573723198674,-4.462788537777772,121.0
-1.0,0.2,31,0.8,-1.0,1.0,-1,9.21529928733881,-9.352396906397024,361.0
