time,probabilityLeft,trial_after_switch,transition_from,contrast,Feedback_type,Stim_side,diameter,baseline_subtracted,trial
-1.0,0.2,0,0.5,-0.25,-1.0,-1,29.54412164490507,4.2368628680919755,90.0
-1.0,0.2,0,0.5,1.0,1.0,1,38.292923090663265,15.469872145589655,90.0
-1.0,0.2,0,0.8,-0.125,1.0,-1,44.858036495275456,2.0048657821828684,736.0
-1.0,0.2,0,0.8,0.0625,1.0,1,38.642373691529755,5.642790998167964,462.0
-1.0,0.2,0,0.8,0.125,-1.0,1,15.95224061921191,10.868280012856228,330.0
-1.0,0.2,0,0.8,0.25,-1.0,1,35.01381834709504,1.5396892808142013,209.0
-1.0,0.2,0,0.8,0.25,1.0,1,37.06428277869798,5.384661971243946,255.33333333333334
-1.0,0.2,0,0.8,1.0,1.0,1,26.60085373889218,-1.4344694500147128,347.0
-1.0,0.2,1,0.5,0.0625,1.0,1,24.86553351568567,5.5975863834016035,91.0
-1.0,0.2,1,0.8,-1.0,1.0,-1,44.76167678724295,2.709980031839109,295.0
-1.0,0.2,1,0.8,0.0,-1.0,1,6.548124148880195,0.4345160565437469,331.0
-1.0,0.2,1,0.8,0.0625,1.0,1,19.247010705922456,6.333956468083237,438.0
-1.0,0.2,1,0.8,0.125,1.0,1,50.17735504582653,9.624173582075777,421.0
-1.0,0.2,1,0.8,0.25,-1.0,1,16.974707729594023,-2.6741132110926955,210.0
-1.0,0.2,1,0.8,0.25,1.0,1,25.01491552622584,11.533262608795672,318.6666666666667
-1.0,0.2,1,0.8,1.0,1.0,1,35.108652521511885,0.939330482397752,472.5
-1.0,0.2,2,0.5,0.0,1.0,1,11.06323463446803,13.650746977098688,92.0
-1.0,0.2,2,0.5,0.0625,1.0,1,46.59643943106743,-0.1995983500879106,92.0
-1.0,0.2,2,0.8,-1.0,1.0,-1,-1.6806989130731664,-4.584841439842425,520.0
-1.0,0.2,2,0.8,0.0,1.0,1,66.0978606109404,33.646518555679464,296.0
-1.0,0.2,2,0.8,0.0625,-1.0,1,37.92475998156297,2.6015455670819954,246.0
-1.0,0.2,2,0.8,0.125,-1.0,1,43.70915730773702,23.047553785083924,124.0
-1.0,0.2,2,0.8,0.125,1.0,1,54.82167031709824,2.77121303615138,632.0
-1.0,0.2,2,0.8,0.25,-1.0,1,-5.050145266284533,1.9209826871333124,332.0
-1.0,0.2,2,0.8,1.0,-1.0,1,7.929900801025058,-18.827743310860377,439.0
-1.0,0.2,2,0.8,1.0,1.0,1,44.207615481981136,-0.585577216066806,473.5
-1.0,0.2,3,0.5,0.0625,1.0,1,41.83597732901606,5.807203802352689,93.0
-1.0,0.2,3,0.5,1.0,-1.0,1,5.796404128611992,-0.1436941060581809,93.0
-1.0,0.2,3,0.8,-0.25,-1.0,-1,29.676294629761117,1.2790396010480336,210.0
-1.0,0.2,3,0.8,-0.0625,1.0,-1,19.986918738608757,-2.335311257069648,633.0
-1.0,0.2,3,0.8,0.0,-1.0,1,33.560079235233395,1.6072671773043243,432.0
-1.0,0.2,3,0.8,0.0,1.0,1,8.786148220091041,-6.663967013910005,212.0
-1.0,0.2,3,0.8,0.0625,-1.0,1,0.5621311382350684,4.863693308511756,333.0
-1.0,0.2,3,0.8,0.125,-1.0,1,,,213.0
-1.0,0.2,3,0.8,0.125,1.0,1,22.79362994983145,1.6193085948553918,418.5
-1.0,0.2,3,0.8,1.0,1.0,1,36.255375548991864,1.725962631624359,368.5
-1.0,0.2,4,0.5,-0.125,1.0,-1,40.520983950147404,6.171260769501714,94.0
-1.0,0.2,4,0.5,1.0,1.0,1,-2.0774738174392797,-4.587424190144606,94.0
-1.0,0.2,4,0.8,-0.125,1.0,-1,16.652551117343116,1.711099057053528,221.5
-1.0,0.2,4,0.8,0.0625,1.0,1,49.24145203339772,3.815012649957353,256.0
-1.0,0.2,4,0.8,0.125,1.0,1,19.460953438819057,1.7216062881414342,405.5
-1.0,0.2,4,0.8,0.25,1.0,1,39.088222611879715,6.702199164558031,631.0
-1.0,0.2,4,0.8,1.0,1.0,1,36.086677422408314,18.39505396338635,211.0
-1.0,0.2,5,0.5,0.0625,-1.0,1,9.908590963151187,5.194430459428171,95.0
-1.0,0.2,5,0.5,0.25,1.0,1,45.67092928962075,7.191350228986899,95.0
-1.0,0.2,5,0.8,-0.25,-1.0,-1,25.498139213164436,7.814139869608603,523.0
-1.0,0.2,5,0.8,-0.0625,-1.0,-1,38.74018211291771,5.607266910112116,212.0
-1.0,0.2,5,0.8,0.0,-1.0,1,23.970863675569845,6.230652020120679,318.0
-1.0,0.2,5,0.8,0.0625,1.0,1,42.23514856853507,11.699821613995754,213.0
-1.0,0.2,5,0.8,0.125,1.0,1,40.60494970268195,6.156997944878633,530.3333333333334
-1.0,0.2,5,0.8,0.25,-1.0,1,44.476032950013575,12.770604726841015,214.0
-1.0,0.2,5,0.8,0.25,1.0,1,28.66579720242042,1.6314158369881433,335.0
-1.0,0.2,5,0.8,1.0,1.0,1,28.48449367085515,-1.538640740849921,442.0
-1.0,0.2,6,0.5,-1.0,1.0,-1,41.80842200956505,2.8685601218524397,96.0
