time,probabilityLeft,trial_after_switch,transition_from,contrast,Feedback_type,Stim_side,diameter,baseline_subtracted,trial
-1.0,0.2,0,0.5,-0.25,-1.0,-1,70.29604943482246,0.45581185103762323,90.0
-1.0,0.2,0,0.8,-0.0,1.0,1,31.538500766334728,17.38898305706093,559.0
-1.0,0.2,0,0.8,0.0625,-1.0,1,52.91400947469138,29.11997778314427,356.0
-1.0,0.2,0,0.8,0.0625,1.0,1,76.4602152046242,-8.812525553562267,630.0
-1.0,0.2,0,0.8,0.125,1.0,1,52.47510056090127,-2.038262796196655,297.5
-1.0,0.2,0,0.8,0.25,-1.0,1,36.84305126875824,-0.24864508948732578,214.0
-1.0,0.2,0,0.8,0.25,1.0,1,58.27433130624621,10.32611154048397,222.75
-1.0,0.2,0,0.8,1.0,-1.0,1,54.97993032688457,9.677654313722456,446.0
-1.0,0.2,0,0.8,1.0,1.0,1,50.24277184570514,-3.023025848178263,347.0
-1.0,0.2,1,0.5,0.0625,1.0,1,94.85926854164661,9.110524048205633,91.0
-1.0,0.2,1,0.8,-0.125,1.0,-1,61.5706006146536,-16.56889371653554,124.0
-1.0,0.2,1,0.8,-0.0,1.0,1,100.36097915661838,8.096916284019628,331.0
-1.0,0.2,1,0.8,0.0625,1.0,1,51.66535360781772,0.7395232048704905,352.0
-1.0,0.2,1,0.8,0.125,-1.0,1,7.472705109574253,2.547106274955837,387.5
-1.0,0.2,1,0.8,0.125,1.0,1,41.56016712092812,3.341089770053353,421.0
-1.0,0.2,1,0.8,0.25,1.0,1,60.51359684081026,-2.5629178521799427,328.3333333333333
-1.0,0.2,2,0.5,-0.0,1.0,1,63.37446609426934,-7.903439771119068,92.0
-1.0,0.2,2,0.8,-1.0,-1.0,-1,108.4274779235979,1.388149351238468,520.0
-1.0,0.2,2,0.8,-0.125,1.0,-1,53.96251331482067,6.781498962791154,448.0
-1.0,0.2,2,0.8,-0.0,-1.0,1,64.78977711446939,21.998064860572967,358.0
-1.0,0.2,2,0.8,-0.0,1.0,1,41.72529747735432,22.349061663788035,561.0
-1.0,0.2,2,0.8,0.0625,-1.0,1,24.889332685201214,2.411037732487742,216.0
-1.0,0.2,2,0.8,0.0625,1.0,1,37.351483341949525,-2.5904367993598,246.0
-1.0,0.2,2,0.8,0.125,1.0,1,90.75488548319902,-4.356164215719531,293.6666666666667
-1.0,0.2,2,0.8,0.25,1.0,1,73.82381315567679,-8.214333007220894,299.5
-1.0,0.2,2,0.8,1.0,1.0,1,64.63501783660433,7.418147649604748,439.0
-1.0,0.2,3,0.5,1.0,1.0,1,91.90637682926175,4.382657902110722,93.0
