time,probabilityLeft,trial_after_switch,transition_from,contrast,Feedback_type,Stim_side,diameter,baseline_subtracted,trial
-1.0,0.2,0,0.5,-0.25,1.0,-1,57.7704574365564,-1.6378842832785168,90.0
-1.0,0.2,0,0.5,0.25,1.0,1,24.71786959557309,3.9503624483390567,90.0
-1.0,0.2,0,0.5,1.0,1.0,1,23.666364869890188,11.939473946092983,90.0
-1.0,0.2,0,0.8,-0.125,1.0,-1,18.36002985412376,4.548615791618838,617.0
-1.0,0.2,0,0.8,0.0,-1.0,1,22.432635805280068,1.8658426318701136,731.0
-1.0,0.2,0,0.8,0.0625,-1.0,1,52.77407801597824,14.021209553912378,836.0
-1.0,0.2,0,0.8,0.0625,1.0,1,23.993039361950917,-3.1949968846529977,443.0
-1.0,0.2,0,0.8,0.125,-1.0,1,70.21162978139083,38.9657967167257,265.0
-1.0,0.2,0,0.8,0.125,1.0,1,47.48648226973237,16.731775323773885,371.6666666666667
-1.0,0.2,0,0.8,0.25,-1.0,1,26.8225582731826,13.260232581710568,122.0
-1.0,0.2,0,0.8,0.25,1.0,1,34.53007013274471,3.877930631894845,410.3333333333333
-1.0,0.2,0,0.8,1.0,1.0,1,20.853989896018295,5.6317597820451875,412.8
-1.0,0.2,1,0.5,0.0625,-1.0,1,68.90112991593492,4.109038936343197,91.0
-1.0,0.2,1,0.5,0.0625,1.0,1,22.477381896265545,-0.34750879953555724,91.0
-1.0,0.2,1,0.5,0.125,1.0,1,34.00289744544406,5.478384159313038,91.0
-1.0,0.2,1,0.8,-1.0,1.0,-1,17.635012336516112,-5.117062624305799,295.0
-1.0,0.2,1,0.8,-0.25,1.0,-1,19.75158819932431,-3.168129225764524,680.0
-1.0,0.2,1,0.8,-0.125,1.0,-1,41.78732569235518,1.8612257032848873,419.0
-1.0,0.2,1,0.8,0.0,-1.0,1,31.937521821572744,7.691814361778306,316.0
-1.0,0.2,1,0.8,0.0,1.0,1,43.05086834867237,-7.306012934918471,331.0
-1.0,0.2,1,0.8,0.0625,1.0,1,35.64848146558434,-3.726000300502654,411.5
-1.0,0.2,1,0.8,0.125,-1.0,1,29.255873729286186,3.923857593019303,560.0
-1.0,0.2,1,0.8,0.125,1.0,1,23.51709361664312,2.476904458026914,535.6666666666666
-1.0,0.2,1,0.8,0.25,-1.0,1,9.553439282215521,2.353531207908751,123.0
-1.0,0.2,1,0.8,0.25,1.0,1,31.035547853200857,1.6967030093962,408.14285714285717
-1.0,0.2,1,0.8,1.0,1.0,1,13.860983832997569,2.425810443298128,604.0
-1.0,0.2,2,0.5,0.0,1.0,1,44.97663031984777,-5.361118868961896,92.0
-1.0,0.2,2,0.5,0.0625,1.0,1,14.875850375243798,-4.255630896099648,92.0
-1.0,0.2,2,0.8,-1.0,1.0,-1,18.1142181347779,-2.7059094312231338,517.0
-1.0,0.2,2,0.8,-0.125,1.0,-1,32.87850236599002,1.96851144205929,327.5
-1.0,0.2,2,0.8,-0.0625,-1.0,-1,22.22446658580288,6.658857766558432,619.0
-1.0,0.2,2,0.8,0.0,-1.0,1,13.39900445845573,3.751332759656123,524.0
-1.0,0.2,2,0.8,0.0,1.0,1,43.732113055744875,2.4493816492913947,364.0
-1.0,0.2,2,0.8,0.0625,-1.0,1,30.429300644423407,-3.411455052337999,212.0
-1.0,0.2,2,0.8,0.0625,1.0,1,39.71235247803052,-1.8357353870950486,391.5
-1.0,0.2,2,0.8,0.125,-1.0,1,21.290954331493854,2.9456029052205714,124.0
-1.0,0.2,2,0.8,0.125,1.0,1,33.239677928655006,5.6624453274454485,517.0
-1.0,0.2,2,0.8,0.25,1.0,1,31.1347028465284,-2.983602816372742,432.2
-1.0,0.2,2,0.8,1.0,1.0,1,14.56672854267782,4.117492734275173,542.125
-1.0,0.2,3,0.5,0.0625,1.0,1,13.150648956061655,0.6641018295081764,93.0
-1.0,0.2,3,0.5,0.25,1.0,1,26.097559469379554,1.77706190252227,93.0
-1.0,0.2,3,0.5,1.0,1.0,1,61.28240403628911,2.975661906442191,93.0
-1.0,0.2,3,0.8,-1.0,1.0,-1,22.36240670993894,-5.954344996556175,483.5
-1.0,0.2,3,0.8,-0.25,1.0,-1,35.249348909185926,3.1177160584607737,337.0
-1.0,0.2,3,0.8,-0.125,1.0,-1,16.142008632402124,-0.9975329076918742,525.0
-1.0,0.2,3,0.8,-0.0625,1.0,-1,44.497451622116756,8.574121962893592,359.0
-1.0,0.2,3,0.8,0.0,-1.0,1,35.719200925720585,0.3505671138355642,154.33333333333334
-1.0,0.2,3,0.8,0.0,1.0,1,9.476604073299292,-0.8644898942186394,839.0
-1.0,0.2,3,0.8,0.0625,-1.0,1,46.85281431703367,3.904535730444543,333.0
-1.0,0.2,3,0.8,0.0625,1.0,1,25.005420695426245,5.057400040583223,557.0
