time,diameter,baseline_subtracted,trial,trial_after_switch,contrast,Stim_side,Feedback_type,probabilityLeft
-1.0,50.24316181816525,3.849873223191908,265.16005589594755,31.394603891217887,-0.01308717617972697,-0.035364936042136946,0.5328388691819843,0.5125443405353112
-0.8,48.614269443527725,2.2100077589589096,265.16005589594755,31.394603891217887,-0.01308717617972697,-0.035364936042136946,0.5328388691819843,0.5125443405353112
-0.6000000000000001,47.07886679321924,0.6895862318645837,265.16005589594755,31.394603891217887,-0.01308717617972697,-0.035364936042136946,0.5328388691819843,0.5125443405353112
-0.40000000000000013,45.46335782426345,-0.8964442144024578,265.16005589594755,31.394603891217887,-0.01308717617972697,-0.035364936042136946,0.5328388691819843,0.5125443405353112
-0.20000000000000018,44.05281482646781,-2.2573291354522222,265.16005589594755,31.394603891217887,-0.01308717617972697,-0.035364936042136946,0.5328388691819843,0.5125443405353112
-2.220446049250313e-16,43.01783044159024,-3.2269315707481896,265.16005589594755,31.394603891217887,-0.01308717617972697,-0.035364936042136946,0.5328388691819843,0.5125443405353112
0.19999999999999973,42.181103524502355,-4.015522965183318,265.16005589594755,31.394603891217887,-0.01308717617972697,-0.035364936042136946,0.5328388691819843,0.5125443405353112
0.3999999999999997,43.952112469384076,-2.2587111324660367,265.16005589594755,31.394603891217887,-0.01308717617972697,-0.035364936042136946,0.5328388691819843,0.5125443405353112
0.5999999999999996,51.47605629181006,5.235631422796043,265.16005589594755,31.394603891217887,-0.01308717617972697,-0.035364936042136946,0.5328388691819843,0.5125443405353112
0.7999999999999996,56.55982859053653,10.272509417117561,265.16005589594755,31.394603891217887,-0.01308717617972697,-0.035364936042136946,0.5328388691819843,0.5125443405353112
0.9999999999999996,57.817534914850455,11.53370162819046,265.16005589594755,31.394603891217887,-0.01308717617972697,-0.035364936042136946,0.5328388691819843,0.5125443405353112
1.1999999999999993,59.23723882320738,12.936453717251208,265.16005589594755,31.394603891217887,-0.01308717617972697,-0.035364936042136946,0.5328388691819843,0.5125443405353112
1.3999999999999995,60.17713316659508,13.856117778702965,265.16005589594755,31.394603891217887,-0.01308717617972697,-0.035364936042136946,0.5328388691819843,0.5125443405353112
1.5999999999999996,60.04418887403479,13.733322988126826,265.16005589594755,31.394603891217887,-0.01308717617972697,-0.035364936042136946,0.5328388691819843,0.5125443405353112
1.7999999999999994,58.68596794973452,12.38377892805708,265.16005589594755,31.394603891217887,-0.01308717617972697,-0.035364936042136946,0.5328388691819843,0.5125443405353112
1.9999999999999991,56.87827192480748,10.602838532147393,265.16005589594755,31.394603891217887,-0.01308717617972697,-0.035364936042136946,0.5328388691819843,0.5125443405353112
2.1999999999999993,54.73362820731973,8.48355616514088,265.16005589594755,31.394603891217887,-0.01308717617972697,-0.035364936042136946,0.5328388691819843,0.5125443405353112
2.3999999999999995,52.820060789421326,6.573555719038344,265.16005589594755,31.394603891217887,-0.01308717617972697,-0.035364936042136946,0.5328388691819843,0.5125443405353112
2.599999999999999,51.10069430363654,4.880980826510411,265.16005589594755,31.394603891217887,-0.01308717617972697,-0.035364936042136946,0.5328388691819843,0.5125443405353112
2.799999999999999,49.118247033235725,2.924528959138071,265.16005589594755,31.394603891217887,-0.01308717617972697,-0.035364936042136946,0.5328388691819843,0.5125443405353112
2.999999999999999,47.36864936038387,1.167258127091413,265.16005589594755,31.394603891217887,-0.01308717617972697,-0.035364936042136946,0.5328388691819843,0.5125443405353112
